2026-07-03 10:34:09.785 | INFO     | app.services.auth_service:register_user:27 - Registered new user: asha@example.com (role=UserRole.CITIZEN)
2026-07-03 10:37:45.188 | INFO     | app.services.auth_service:authenticate_user:38 - User logged in: asha@example.com
2026-07-03 10:37:45.400 | INFO     | app.services.auth_service:register_user:27 - Registered new user: asha@example.com (role=UserRole.CITIZEN)
2026-07-03 10:37:45.596 | WARNING  | app.services.auth_service:authenticate_user:35 - Failed login attempt for email: asha@example.com
2026-07-03 10:37:45.597 | WARNING  | app.main:domain_validation_exception_handler:68 - ValidationError on POST /api/v1/auth/login: Invalid email or password.
2026-07-03 10:37:45.822 | INFO     | app.services.auth_service:register_user:27 - Registered new user: citizen@example.com (role=UserRole.CITIZEN)
2026-07-03 10:37:46.047 | INFO     | app.services.auth_service:register_user:27 - Registered new user: citizen@example.com (role=UserRole.CITIZEN)
2026-07-03 10:37:46.286 | INFO     | app.services.auth_service:register_user:27 - Registered new user: admin@example.com (role=UserRole.MUNICIPALITY_ADMIN)
2026-07-03 10:37:46.293 | INFO     | app.services.alert_service:generate_alerts_for_active_hotspots:60 - Generated 0 municipality alert(s) from 0 high-risk hotspots.
2026-07-03 10:37:46.510 | INFO     | app.services.auth_service:register_user:27 - Registered new user: citizen@example.com (role=UserRole.CITIZEN)
2026-07-03 10:37:46.745 | INFO     | app.services.auth_service:register_user:27 - Registered new user: citizen@example.com (role=UserRole.CITIZEN)
2026-07-03 10:37:46.945 | INFO     | app.services.auth_service:register_user:27 - Registered new user: admin@example.com (role=UserRole.MUNICIPALITY_ADMIN)
2026-07-03 10:37:46.952 | INFO     | app.services.upload_service:save_uploaded_image:34 - Saved uploaded image to app\uploads\original\20260703050746_5422d534ba.jpg (690 bytes)
2026-07-03 10:37:46.953 | WARNING  | app.ai.yolo_detector:_load_model:24 - YOLOv8 weights not found at 'ml\pollution_yolov8.pt'. Running pollution detector in MOCK MODE - see app/ai/yolo_detector.py.
2026-07-03 10:37:46.955 | DEBUG    | app.ai.image_preprocessing:save_image:70 - Saved processed image to app\uploads\processed\20260703050746_5422d534ba.jpg
2026-07-03 10:37:46.958 | INFO     | app.services.report_service:create_report_with_detection:71 - Created report #1 by user 1: dust (0.81 confidence, mock=True)
2026-07-03 10:37:46.964 | INFO     | app.services.upload_service:save_uploaded_image:34 - Saved uploaded image to app\uploads\original\20260703050746_413d5c0d9b.jpg (690 bytes)
2026-07-03 10:37:46.966 | DEBUG    | app.ai.image_preprocessing:save_image:70 - Saved processed image to app\uploads\processed\20260703050746_413d5c0d9b.jpg
2026-07-03 10:37:46.968 | INFO     | app.services.report_service:create_report_with_detection:71 - Created report #2 by user 1: construction_dust (0.75 confidence, mock=True)
2026-07-03 10:37:46.974 | INFO     | app.services.upload_service:save_uploaded_image:34 - Saved uploaded image to app\uploads\original\20260703050746_aec50fe22d.jpg (690 bytes)
2026-07-03 10:37:46.976 | DEBUG    | app.ai.image_preprocessing:save_image:70 - Saved processed image to app\uploads\processed\20260703050746_aec50fe22d.jpg
2026-07-03 10:37:46.978 | INFO     | app.services.report_service:create_report_with_detection:71 - Created report #3 by user 1: garbage_burning (0.56 confidence, mock=True)
2026-07-03 10:37:46.985 | INFO     | app.services.upload_service:save_uploaded_image:34 - Saved uploaded image to app\uploads\original\20260703050746_752cb3de25.jpg (690 bytes)
2026-07-03 10:37:46.987 | DEBUG    | app.ai.image_preprocessing:save_image:70 - Saved processed image to app\uploads\processed\20260703050746_752cb3de25.jpg
2026-07-03 10:37:46.989 | INFO     | app.services.report_service:create_report_with_detection:71 - Created report #4 by user 1: smoke (0.57 confidence, mock=True)
2026-07-03 10:37:46.999 | INFO     | app.ai.hotspot_detector:detect_hotspots:103 - DBSCAN found 1 hotspot(s) from 4 reports.
2026-07-03 10:37:47.003 | INFO     | app.services.hotspot_service:generate_hotspots:72 - Generated 1 hotspot(s) from 4 reports in last 14d.
2026-07-03 10:37:47.234 | INFO     | app.services.auth_service:register_user:27 - Registered new user: citizen@example.com (role=UserRole.CITIZEN)
2026-07-03 10:37:47.435 | INFO     | app.services.auth_service:register_user:27 - Registered new user: admin@example.com (role=UserRole.MUNICIPALITY_ADMIN)
2026-07-03 10:37:47.441 | INFO     | app.services.upload_service:save_uploaded_image:34 - Saved uploaded image to app\uploads\original\20260703050747_c4cfca4b22.jpg (690 bytes)
2026-07-03 10:37:47.443 | DEBUG    | app.ai.image_preprocessing:save_image:70 - Saved processed image to app\uploads\processed\20260703050747_c4cfca4b22.jpg
2026-07-03 10:37:47.450 | INFO     | app.services.report_service:create_report_with_detection:71 - Created report #1 by user 1: industrial_smoke (0.82 confidence, mock=True)
2026-07-03 10:37:47.456 | INFO     | app.ai.hotspot_detector:detect_hotspots:74 - Not enough reports (1) to form a hotspot (need >= 3).
2026-07-03 10:37:47.457 | INFO     | app.services.hotspot_service:generate_hotspots:72 - Generated 0 hotspot(s) from 1 reports in last 14d.
2026-07-03 10:37:47.674 | INFO     | app.services.auth_service:register_user:27 - Registered new user: citizen@example.com (role=UserRole.CITIZEN)
2026-07-03 10:37:47.874 | INFO     | app.services.auth_service:register_user:27 - Registered new user: admin@example.com (role=UserRole.MUNICIPALITY_ADMIN)
2026-07-03 10:37:47.881 | INFO     | app.services.upload_service:save_uploaded_image:34 - Saved uploaded image to app\uploads\original\20260703050747_9751fedee2.jpg (690 bytes)
2026-07-03 10:37:47.882 | DEBUG    | app.ai.image_preprocessing:save_image:70 - Saved processed image to app\uploads\processed\20260703050747_9751fedee2.jpg
2026-07-03 10:37:47.885 | INFO     | app.services.report_service:create_report_with_detection:71 - Created report #1 by user 1: construction_dust (0.82 confidence, mock=True)
2026-07-03 10:37:47.889 | INFO     | app.services.upload_service:save_uploaded_image:34 - Saved uploaded image to app\uploads\original\20260703050747_d8b78f0608.jpg (690 bytes)
2026-07-03 10:37:47.891 | DEBUG    | app.ai.image_preprocessing:save_image:70 - Saved processed image to app\uploads\processed\20260703050747_d8b78f0608.jpg
2026-07-03 10:37:47.892 | INFO     | app.services.report_service:create_report_with_detection:71 - Created report #2 by user 1: construction_dust (0.70 confidence, mock=True)
2026-07-03 10:37:47.897 | INFO     | app.services.upload_service:save_uploaded_image:34 - Saved uploaded image to app\uploads\original\20260703050747_cb9532f9ce.jpg (690 bytes)
2026-07-03 10:37:47.899 | DEBUG    | app.ai.image_preprocessing:save_image:70 - Saved processed image to app\uploads\processed\20260703050747_cb9532f9ce.jpg
2026-07-03 10:37:47.901 | INFO     | app.services.report_service:create_report_with_detection:71 - Created report #3 by user 1: garbage_burning (0.56 confidence, mock=True)
2026-07-03 10:37:47.905 | INFO     | app.services.upload_service:save_uploaded_image:34 - Saved uploaded image to app\uploads\original\20260703050747_30bc903261.jpg (690 bytes)
2026-07-03 10:37:47.907 | DEBUG    | app.ai.image_preprocessing:save_image:70 - Saved processed image to app\uploads\processed\20260703050747_30bc903261.jpg
2026-07-03 10:37:47.909 | INFO     | app.services.report_service:create_report_with_detection:71 - Created report #4 by user 1: garbage_burning (0.84 confidence, mock=True)
2026-07-03 10:37:47.914 | INFO     | app.ai.hotspot_detector:detect_hotspots:103 - DBSCAN found 1 hotspot(s) from 4 reports.
2026-07-03 10:37:47.917 | INFO     | app.services.hotspot_service:generate_hotspots:72 - Generated 1 hotspot(s) from 4 reports in last 14d.
2026-07-03 10:37:48.140 | INFO     | app.services.auth_service:register_user:27 - Registered new user: citizen@example.com (role=UserRole.CITIZEN)
2026-07-03 10:37:48.145 | WARNING  | app.services.weather_service:fetch_current_air_quality:25 - OPENWEATHER_API_KEY not set - returning mock air quality data.
2026-07-03 10:37:48.149 | WARNING  | app.ai.aqi_predictor:_load_model:31 - AQI model not found at 'ml\model.pkl'. Run `python ml/train.py` to train one. Falling back to heuristic mock prediction.
2026-07-03 10:37:48.157 | INFO     | app.services.prediction_service:predict_for_location:47 - Predicted AQI=161.1 (risk=moderate) for (22.5726, 88.3639)
2026-07-03 10:37:48.407 | INFO     | app.services.auth_service:register_user:27 - Registered new user: citizen@example.com (role=UserRole.CITIZEN)
2026-07-03 10:37:48.627 | INFO     | app.services.auth_service:register_user:27 - Registered new user: citizen@example.com (role=UserRole.CITIZEN)
2026-07-03 10:37:48.632 | WARNING  | app.services.weather_service:fetch_current_air_quality:25 - OPENWEATHER_API_KEY not set - returning mock air quality data.
2026-07-03 10:37:48.638 | INFO     | app.services.prediction_service:predict_for_location:47 - Predicted AQI=149.3 (risk=moderate) for (22.5726, 88.3639)
2026-07-03 10:37:48.853 | INFO     | app.services.auth_service:register_user:27 - Registered new user: citizen@example.com (role=UserRole.CITIZEN)
2026-07-03 10:37:48.859 | INFO     | app.services.upload_service:save_uploaded_image:34 - Saved uploaded image to app\uploads\original\20260703050748_2cfd5799bb.jpg (690 bytes)
2026-07-03 10:37:48.860 | DEBUG    | app.ai.image_preprocessing:save_image:70 - Saved processed image to app\uploads\processed\20260703050748_2cfd5799bb.jpg
2026-07-03 10:37:48.864 | INFO     | app.services.report_service:create_report_with_detection:71 - Created report #1 by user 1: construction_dust (0.69 confidence, mock=True)
2026-07-03 10:37:49.077 | INFO     | app.services.auth_service:register_user:27 - Registered new user: citizen@example.com (role=UserRole.CITIZEN)
2026-07-03 10:37:49.082 | WARNING  | app.main:domain_validation_exception_handler:68 - ValidationError on POST /api/v1/reports/upload: Unsupported file type 'text/plain'. Allowed types: image/jpeg, image/png, image/webp.
2026-07-03 10:37:49.305 | INFO     | app.services.auth_service:register_user:27 - Registered new user: citizen@example.com (role=UserRole.CITIZEN)
2026-07-03 10:37:49.311 | INFO     | app.services.upload_service:save_uploaded_image:34 - Saved uploaded image to app\uploads\original\20260703050749_8fea49ef62.jpg (690 bytes)
2026-07-03 10:37:49.313 | DEBUG    | app.ai.image_preprocessing:save_image:70 - Saved processed image to app\uploads\processed\20260703050749_8fea49ef62.jpg
2026-07-03 10:37:49.316 | INFO     | app.services.report_service:create_report_with_detection:71 - Created report #1 by user 1: construction_dust (0.65 confidence, mock=True)
2026-07-03 10:37:49.535 | INFO     | app.services.auth_service:register_user:27 - Registered new user: citizen@example.com (role=UserRole.CITIZEN)
2026-07-03 10:37:49.541 | INFO     | app.services.upload_service:save_uploaded_image:34 - Saved uploaded image to app\uploads\original\20260703050749_6e17156d20.jpg (690 bytes)
2026-07-03 10:37:49.543 | DEBUG    | app.ai.image_preprocessing:save_image:70 - Saved processed image to app\uploads\processed\20260703050749_6e17156d20.jpg
2026-07-03 10:37:49.546 | INFO     | app.services.report_service:create_report_with_detection:71 - Created report #1 by user 1: dust (0.68 confidence, mock=True)
2026-07-03 10:37:49.758 | INFO     | app.services.auth_service:register_user:27 - Registered new user: citizen@example.com (role=UserRole.CITIZEN)
2026-07-03 10:37:49.763 | WARNING  | app.main:domain_validation_exception_handler:68 - ValidationError on GET /api/v1/reports/99999: Report 99999 not found.
2026-07-03 10:37:49.976 | INFO     | app.services.auth_service:register_user:27 - Registered new user: citizen@example.com (role=UserRole.CITIZEN)
2026-07-03 10:37:49.982 | INFO     | app.services.upload_service:save_uploaded_image:34 - Saved uploaded image to app\uploads\original\20260703050749_7c3a99a1a0.jpg (690 bytes)
2026-07-03 10:37:49.983 | DEBUG    | app.ai.image_preprocessing:save_image:70 - Saved processed image to app\uploads\processed\20260703050749_7c3a99a1a0.jpg
2026-07-03 10:37:49.987 | INFO     | app.services.report_service:create_report_with_detection:71 - Created report #1 by user 1: dust (0.87 confidence, mock=True)
2026-07-03 10:37:49.995 | INFO     | app.services.report_service:delete_report:125 - Deleted report #1 by user 1
2026-07-03 10:37:50.000 | WARNING  | app.main:domain_validation_exception_handler:68 - ValidationError on GET /api/v1/reports/1: Report 1 not found.
2026-07-03 10:37:50.234 | INFO     | app.services.auth_service:register_user:27 - Registered new user: citizen@example.com (role=UserRole.CITIZEN)
2026-07-03 10:37:50.438 | INFO     | app.services.auth_service:register_user:27 - Registered new user: admin@example.com (role=UserRole.MUNICIPALITY_ADMIN)
2026-07-03 10:37:50.444 | INFO     | app.services.upload_service:save_uploaded_image:34 - Saved uploaded image to app\uploads\original\20260703050750_aa91e47a4d.jpg (690 bytes)
2026-07-03 10:37:50.446 | DEBUG    | app.ai.image_preprocessing:save_image:70 - Saved processed image to app\uploads\processed\20260703050750_aa91e47a4d.jpg
2026-07-03 10:37:50.449 | INFO     | app.services.report_service:create_report_with_detection:71 - Created report #1 by user 1: construction_dust (0.68 confidence, mock=True)
2026-07-03 10:37:50.456 | INFO     | app.services.report_service:update_report_status:133 - Report #1 status updated to verified
2026-07-03 10:37:50.679 | INFO     | app.services.auth_service:register_user:27 - Registered new user: citizen@example.com (role=UserRole.CITIZEN)
2026-07-03 10:37:50.685 | INFO     | app.services.upload_service:save_uploaded_image:34 - Saved uploaded image to app\uploads\original\20260703050750_d77eea5b17.jpg (690 bytes)
2026-07-03 10:37:50.688 | DEBUG    | app.ai.image_preprocessing:save_image:70 - Saved processed image to app\uploads\processed\20260703050750_d77eea5b17.jpg
2026-07-03 10:37:50.694 | INFO     | app.services.report_service:create_report_with_detection:71 - Created report #1 by user 1: construction_dust (0.64 confidence, mock=True)
